validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.35 10.872064617669736 3.8548858165994537 9.500085601174094 0.8430830646399509 0.0114 0.05195 0.7552587133425457 0.0 0.0
0.35 10.792660968580236 3.7749416627672128 9.564076316103293 0.8407799785045295 0.010425 0.023625 0.8406264394288346 0.00415 0.02265
0.35 10.787934603064404 3.6402809502264746 9.091380729227547 0.8395516658989712 0.0058 0.037175 0.8361738062336864 0.00495 0.015475
0.35 10.902334373535187 3.949116662143902 9.577639084197315 0.8142177184093352 0.003875 0.0203 0.8235836020267158 0.00625 0.0271
0.35 10.940603411531482 3.986161250842307 9.809983104099294 0.8456932289267619 0.0098 0.035825 0.8346384154767388 0.00445 0.0144
0.35 10.865701793846398 3.973925595864637 9.62482481276957 0.8320282511899278 0.007975 0.0281 0.8387839705204975 0.003625 0.018375
0.35 10.87402931220342 3.8341727563796555 9.486770781308481 0.8357131890066022 0.00675 0.03495 0.8421618301857823 0.00455 0.0255
0.35 10.860336666465948 3.7174812784361495 9.459426814538267 0.8429295255642562 0.008825 0.050375 0.828036235221864 0.007875 0.02315
0.35 10.735399096287743 3.82516594600922 9.561914443692729 0.8407799785045295 0.008825 0.018925 0.8393981268232765 0.0033 0.01375
0.35 10.886568408325866 3.9847325492031587 9.697779446508711 0.8099186242898818 0.003825 0.018025 0.8116075541225242 0.00435 0.0084
