validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.95 10.598329773505197 3.270307981751335 8.851562841297785 0.8430830646399509 0.0114 0.05195 0.8386304314448026 0.0047 0.02475
0.95 10.42174222593751 3.125474602131252 8.696027279027948 0.8407799785045295 0.010425 0.023625 0.8324888684170121 0.00275 0.0124
0.95 10.516295511782854 3.0634499361608443 8.645504875724805 0.8395516658989712 0.0058 0.037175 0.8386304314448026 0.00505 0.0186
0.95 10.64232759628361 3.3251537718652777 8.973980785193005 0.8142177184093352 0.003875 0.0203 0.7558728696453247 0.0 0.0
0.95 10.672940937551287 3.342521441558224 9.12475928359492 0.8456932289267619 0.0098 0.035825 0.8413941348073085 0.0051 0.01675
0.95 10.571812300829682 3.1914824390586065 8.828627630169867 0.8320282511899278 0.007975 0.0281 0.8324888684170121 0.004625 0.026725
0.95 10.569959773351705 3.1782371573936317 8.836752067120766 0.8357131890066022 0.00675 0.03495 0.8407799785045295 0.006725 0.028325
0.95 10.585003146581089 3.15722690109465 8.851175569779125 0.8429295255642562 0.008825 0.050375 0.8343313373253493 0.0048 0.019225
0.95 10.31501232066554 3.1718323581166774 8.61929202515848 0.8407799785045295 0.008825 0.018925 0.8369415016121603 0.00455 0.02215
0.95 10.617654386145125 3.4372096535236776 9.041910334836372 0.8099186242898818 0.003825 0.018025 0.8430830646399509 0.008425 0.046425
