validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.45 10.839092226114616 3.7801469594129684 9.409237370284703 0.8430830646399509 0.0114 0.05195 0.8429295255642562 0.0042 0.022775
0.45 10.749535687424656 3.7205769563127093 9.44615686149494 0.8407799785045295 0.010425 0.023625 0.8389375095961922 0.00655 0.028525
0.45 10.752136782411261 3.5501944861234334 9.03596784229548 0.8395516658989712 0.0058 0.037175 0.8403193612774451 0.0053 0.028425
0.45 10.8667927660514 3.854599137311115 9.467148630794462 0.8142177184093352 0.003875 0.0203 0.8337171810225702 0.00685 0.0228
0.45 10.909224972873282 3.8921463096076456 9.676461802394707 0.8456932289267619 0.0098 0.035825 0.8423153692614771 0.007275 0.030525
0.45 10.836678863358093 3.8752783561449857 9.525246442828452 0.8320282511899278 0.007975 0.0281 0.8367879625364655 0.0057 0.03985
0.45 10.850863863434839 3.730431029633597 9.410808889770482 0.8357131890066022 0.00675 0.03495 0.841087056655919 0.00415 0.016775
0.45 10.833570064856172 3.6551257737657745 9.402194459892012 0.8429295255642562 0.008825 0.050375 0.8418547520343928 0.003325 0.012
0.45 10.666319539146892 3.7564185936014196 9.474176192011107 0.8407799785045295 0.008825 0.018925 0.8386304314448026 0.005425 0.02
0.45 10.87414029855328 3.926167918351217 9.647353861085234 0.8099186242898818 0.003825 0.018025 0.8380162751420236 0.00635 0.017925
